FL_DATE,DEP_DELAY,ARR_DELAY,AIR_TIME,DISTANCE,DEP_TIME,ARR_TIME
2006-01-03,120,106,121,733,19,20.483334
2006-01-04,17,9,121,733,17.283333,18.866667
2006-01-05,4,-12,111,733,17.066668,18.516666
2006-01-06,-2,-15,114,733,16.966667,18.466667
2006-01-07,-3,20,122,733,16.95,19.05
2006-01-08,-7,7,132,733,16.883333,18.833334
2006-01-09,-4,-12,125,733,16.933332,18.516666
2006-01-10,4,-1,127,733,17.066668,18.7
2006-01-11,34,49,119,733,17.566668,19.533333
2006-01-12,-3,-6,116,733,16.95,18.616667
2006-01-13,121,97,112,733,19.016666,20.333334
2006-01-14,-5,-32,110,733,16.916666,18.183332
2006-01-15,17,-9,116,733,17.283333,18.566668
2006-01-16,2,14,123,733,17.033333,18.95
2006-01-17,15,27,129,733,17.25,19.166666
2006-01-18,-1,-11,118,733,16.983334,18.533333
2006-01-19,31,29,129,733,17.516666,19.2
2006-01-21,43,34,130,733,17.716667,19.283333
2006-01-22,-4,7,129,733,16.933332,18.833334
2006-01-23,1,0,124,733,17.016666,18.716667
2006-01-24,39,84,149,733,17.65,20.116667
2006-01-25,-1,4,111,733,16.983334,18.783333
2006-01-26,29,9,112,733,17.483334,18.866667
2006-01-27,-2,-3,114,733,16.966667,18.666666
2006-01-28,-5,-3,125,733,16.916666,18.666666
2006-01-29,-6,6,130,733,16.9,18.816668
2006-01-30,-4,-18,112,733,16.933332,18.416666
2006-01-31,79,59,118,733,18.316668,19.7
2006-01-01,3,4,93,733,19.05,22.183332
2006-01-02,301,297,101,733,0.016666668,3.0666666
2006-01-03,129,143,92,733,21.15,0.5
2006-01-04,56,61,98,733,19.933332,23.133333
2006-01-05,31,21,95,733,19.516666,22.466667
2006-01-06,-2,-20,97,733,18.966667,21.783333
2006-01-08,-1,-12,94,733,18.983334,21.916666
2006-01-09,38,9,82,733,19.633333,22.266666
2006-01-10,14,9,99,733,19.233334,22.266666
2006-01-11,98,138,94,733,20.633333,0.41666666
2006-01-12,-3,-7,102,733,18.95,22
2006-01-13,126,189,120,733,21.1,1.2666667
2006-01-15,0,37,104,733,19,22.733334
2006-01-16,87,67,84,733,20.45,23.233334
2006-01-17,58,79,111,733,19.966667,23.433332
2006-01-18,64,89,102,733,20.066668,23.6
2006-01-19,2,26,130,733,19.033333,22.55
2006-01-22,23,2,91,733,19.383333,22.15
2006-01-23,-5,9,88,733,18.916666,22.266666
2006-01-24,67,52,95,733,20.116667,22.983334
2006-01-25,46,50,107,733,19.766666,22.95
2006-01-26,3,37,109,733,19.05,22.733334
2006-01-27,1,2,105,733,19.016666,22.15
2006-01-29,108,99,96,733,20.8,23.766666
2006-01-30,82,93,102,733,20.366667,23.666666
2006-01-31,44,77,93,733,19.733334,23.4
2006-01-01,13,7,206,1723,12.383333,18.35
2006-01-02,270,250,196,1723,16.666666,22.4
2006-01-03,36,59,211,1723,12.766666,19.216667
2006-01-04,54,64,225,1723,13.066667,19.3
2006-01-05,-6,30,253,1723,12.066667,18.733334
2006-01-06,-9,-3,225,1723,12.016666,18.183332
2006-01-07,0,-6,213,1723,12.166667,18.133333
2006-01-08,33,8,190,1723,12.716666,18.366667
2006-01-09,12,7,214,1723,12.366667,18.35
2006-01-10,-3,2,220,1723,12.116667,18.266666
2006-01-11,45,68,227,1723,12.916667,19.366667
2006-01-12,-5,-16,211,1723,12.083333,17.966667
2006-01-13,13,16,222,1723,12.383333,18.5
2006-01-14,-5,0,199,1723,12.083333,18.233334
2006-01-15,-8,-30,187,1723,12.033334,17.733334
2006-01-16,0,37,210,1723,12.166667,18.85
2006-01-17,-4,66,232,1723,12.1,19.333334
2006-01-18,-9,-38,196,1723,12.016666,17.6
2006-01-19,2,-20,199,1723,12.2,17.9
2006-01-20,97,82,195,1723,13.783334,19.6
2006-01-21,-4,26,196,1723,12.1,18.666666
2006-01-22,20,17,199,1723,12.5,18.516666
2006-01-23,-7,-27,209,1723,12.05,17.783333
2006-01-24,34,60,242,1723,12.733334,19.233334
2006-01-25,6,6,213,1723,12.266666,18.333334
2006-01-26,-7,-7,205,1723,12.05,18.116667
2006-01-27,-2,-18,206,1723,12.133333,17.933332
2006-01-28,0,2,222,1723,12.166667,18.266666
2006-01-29,22,17,220,1723,12.533334,18.516666
2006-01-30,-7,-7,215,1723,12.05,18.116667
2006-01-31,-4,-7,210,1723,12.1,18.116667
2006-01-01,5,9,131,733,18.083334,19.883333
2006-01-02,159,132,116,733,20.65,21.933332
2006-01-03,123,113,127,733,20.05,21.616667
2006-01-04,-3,-5,120,733,17.95,19.65
2006-01-05,-5,-17,112,733,17.916666,19.45
2006-01-06,-2,11,112,733,17.966667,19.916666
2006-01-07,-2,-6,121,733,17.966667,19.633333
2006-01-08,-10,-15,137,733,17.833334,19.483334
2006-01-09,-6,-2,129,733,17.9,19.7
2006-01-10,-3,16,133,733,17.95,20
2006-01-11,37,31,132,733,18.616667,20.25
2006-01-12,5,16,114,733,18.083334,20
2006-01-13,271,230,104,733,22.516666,23.566668
2006-01-14,-1,0,111,733,17.983334,19.733334
2006-01-15,6,-9,116,733,18.1,19.583334
2006-01-16,-1,1,131,733,17.983334,19.75
2006-01-17,28,15,118,733,18.466667,19.983334
2006-01-18,104,91,117,733,19.733334,21.25
2006-01-19,24,18,129,733,18.4,20.033333
2006-01-21,-6,11,134,733,17.9,19.916666
2006-01-22,-3,2,128,733,17.95,19.766666
2006-01-23,-8,-19,124,733,17.866667,19.416666
2006-01-24,1,20,135,733,18.016666,20.066668
2006-01-25,9,-8,109,733,18.15,19.6
2006-01-26,9,-9,108,733,18.15,19.583334
2006-01-27,0,-4,111,733,18,19.666666
2006-01-28,-6,-7,125,733,17.9,19.616667
2006-01-29,20,7,119,733,18.333334,19.85
2006-01-30,-1,-12,108,733,17.983334,19.533333
2006-01-31,24,19,121,733,18.4,20.05
2006-01-01,-2,-9,33,177,20.466667,22.35
2006-01-02,127,123,32,177,22.616667,0.55
2006-01-03,103,123,40,177,22.216667,0.55
2006-01-04,0,-9,33,177,20.5,22.35
2006-01-05,0,-1,36,177,20.5,22.483334
2006-01-06,1,-6,31,177,20.516666,22.4
2006-01-08,0,-8,33,177,20.5,22.366667
2006-01-09,-6,-11,35,177,20.4,22.316668
2006-01-10,5,7,36,177,20.583334,22.616667
2006-01-11,23,23,37,177,20.883333,22.883333
2006-01-12,19,13,35,177,20.816668,22.716667
2006-01-13,137,146,46,177,22.783333,0.93333334
2006-01-15,-2,-12,30,177,20.466667,22.3
2006-01-16,-5,-6,33,177,20.416666,22.4
2006-01-17,29,34,41,177,20.983334,23.066668
2006-01-18,78,70,32,177,21.8,23.666666
2006-01-19,15,6,32,177,20.75,22.6
2006-01-22,-2,-7,36,177,20.466667,22.383333
2006-01-23,-5,-12,37,177,20.416666,22.3
2006-01-24,18,3,31,177,20.8,22.55
2006-01-25,-5,-13,31,177,20.416666,22.283333
2006-01-26,-9,-18,30,177,20.35,22.2
2006-01-27,13,0,30,177,20.716667,22.5
2006-01-29,-1,-3,34,177,20.483334,22.45
2006-01-30,12,3,31,177,20.7,22.55
2006-01-31,7,0,32,177,20.616667,22.5
2006-01-01,0,-13,92,733,18,20.916666
2006-01-02,66,94,126,733,19.1,22.7
2006-01-03,260,281,90,733,22.333334,1.8166667
2006-01-04,25,42,94,733,18.416666,21.833334
2006-01-05,-2,-2,103,733,17.966667,21.1
2006-01-06,-4,0,108,733,17.933332,21.133333
2006-01-07,-1,-13,96,733,17.983334,20.916666
2006-01-08,-3,-20,90,733,17.95,20.8
2006-01-09,2,11,94,733,18.033333,21.316668
2006-01-10,-4,-21,94,733,17.933332,20.783333
2006-01-11,74,89,102,733,19.233334,22.616667
2006-01-12,-1,0,108,733,17.983334,21.133333
2006-01-14,-5,-6,108,733,17.916666,21.033333
2006-01-15,-1,35,128,733,17.983334,21.716667
2006-01-16,-4,5,111,733,17.933332,21.216667
2006-01-17,45,66,126,733,18.75,22.233334
2006-01-18,102,104,98,733,19.7,22.866667
2006-01-19,-2,76,70,733,17.966667,22.4
2006-01-22,-6,-17,92,733,17.9,20.85
2006-01-23,-3,52,88,733,17.95,22
2006-01-24,17,7,94,733,18.283333,21.25
2006-01-25,68,54,100,733,19.133333,22.033333
2006-01-26,-3,29,104,733,17.95,21.616667
2006-01-27,-4,-2,109,733,17.933332,21.1
2006-01-28,-4,1,86,733,17.933332,21.15
2006-01-29,25,87,94,733,18.416666,22.583334
2006-01-30,52,113,104,733,18.866667,23.016666
2006-01-31,-1,104,87,733,17.983334,22.866667
2006-01-01,38,42,166,1171,21.216667,22.316668
2006-01-02,118,114,164,1171,22.55,23.516666
2006-01-03,41,49,167,1171,21.266666,22.433332
2006-01-04,-3,-4,154,1171,20.533333,21.55
2006-01-05,5,5,152,1171,20.666666,21.7
2006-01-06,15,8,158,1171,20.833334,21.75
2006-01-07,-6,-7,161,1171,20.483334,21.5
2006-01-08,48,38,155,1171,21.383333,22.25
2006-01-09,8,1,158,1171,20.716667,21.633333
2006-01-10,-5,-12,156,1171,20.5,21.416666
2006-01-11,-4,-2,158,1171,20.516666,21.583334
2006-01-12,-3,6,163,1171,20.533333,21.716667
2006-01-13,27,21,153,1171,21.033333,21.966667
2006-01-14,43,45,171,1171,21.3,22.366667
2006-01-15,43,50,171,1171,21.3,22.45
2006-01-16,15,14,160,1171,20.833334,21.85
2006-01-17,-1,3,163,1171,20.566668,21.666666
2006-01-18,-1,8,176,1171,20.566668,21.75
2006-01-19,3,12,170,1171,20.633333,21.816668
2006-01-20,5,11,169,1171,20.666666,21.8
2006-01-21,-1,-3,160,1171,20.566668,21.566668
2006-01-22,44,60,170,1171,21.316668,22.616667
2006-01-23,-3,-1,159,1171,20.533333,21.6
2006-01-24,-3,-7,159,1171,20.533333,21.5
2006-01-25,1,-7,158,1171,20.6,21.5
2006-01-26,18,18,157,1171,20.883333,21.916666
2006-01-27,18,23,163,1171,20.883333,22
2006-01-28,-1,-6,163,1171,20.566668,21.516666
2006-01-29,2,1,157,1171,20.616667,21.633333
2006-01-30,61,52,157,1171,21.6,22.483334
2006-01-31,-3,-15,156,1171,20.533333,21.366667
2006-01-01,-2,7,64,403,14.716666,16.366667
2006-01-02,139,154,69,403,17.066668,18.816668
2006-01-03,24,18,65,403,15.15,16.55
2006-01-04,55,46,65,403,15.666667,17.016666
2006-01-05,-5,-23,58,403,14.666667,15.866667
2006-01-06,-5,0,70,403,14.666667,16.25
2006-01-08,-6,-28,52,403,14.65,15.783334
2006-01-09,-3,-19,58,403,14.7,15.933333
2006-01-10,4,19,61,403,14.816667,16.566668
2006-01-11,66,91,63,403,15.85,17.766666
2006-01-12,-3,1,65,403,14.7,16.266666
2006-01-13,42,75,77,403,15.45,17.5
2006-01-15,-5,-23,57,403,14.666667,15.866667
2006-01-16,-4,-25,56,403,14.683333,15.833333
2006-01-17,28,30,61,403,15.216666,16.75
2006-01-18,62,82,64,403,15.783334,17.616667
2006-01-19,-3,-6,63,403,14.7,16.15
2006-01-20,29,50,66,403,15.233334,17.083334
2006-01-22,-4,-19,57,403,14.683333,15.933333
2006-01-23,-6,2,66,403,14.65,16.283333
2006-01-24,11,18,66,403,14.933333,16.55
2006-01-25,37,26,63,403,15.366667,16.683332
2006-01-26,-4,-13,64,403,14.683333,16.033333
2006-01-27,-4,-2,59,403,14.683333,16.216667
2006-01-29,-5,0,64,403,14.666667,16.25
2006-01-30,0,2,72,403,14.75,16.283333
2006-01-31,-4,-9,66,403,14.683333,16.1
2006-01-01,0,-1,99,733,17.5,20.633333
2006-01-02,125,147,115,733,19.583334,23.1
2006-01-03,105,156,94,733,19.25,23.25
2006-01-04,14,-3,95,733,17.733334,20.6
2006-01-05,3,-7,101,733,17.55,20.533333
2006-01-06,-1,-9,104,733,17.483334,20.5
2006-01-08,-7,-18,91,733,17.383333,20.35
2006-01-09,-4,-10,101,733,17.433332,20.483334
2006-01-10,-5,-16,96,733,17.416666,20.383333
2006-01-11,64,93,114,733,18.566668,22.2
2006-01-12,-7,-13,99,733,17.383333,20.433332
2006-01-16,-3,0,102,733,17.45,20.65
2006-01-17,0,0,98,733,17.5,20.65
2006-01-18,48,94,104,733,18.3,22.216667
2006-01-19,1,52,121,733,17.516666,21.516666
2006-01-22,-4,6,91,733,17.433332,20.75
2006-01-23,9,7,101,733,17.65,20.766666
2006-01-24,-4,-12,100,733,17.433332,20.45
2006-01-25,40,57,109,733,18.166666,21.6
2006-01-26,-4,-4,101,733,17.433332,20.583334
2006-01-27,-6,0,111,733,17.4,20.65
2006-01-29,53,107,90,733,18.383333,22.433332
2006-01-30,78,70,99,733,18.8,21.816668
2006-01-01,-3,-16,127,733,18.95,20.4
2006-01-02,186,154,104,733,22.1,23.233334
2006-01-04,16,3,114,733,19.266666,20.716667
2006-01-05,-5,-20,112,733,18.916666,20.333334
2006-01-06,-3,-3,109,733,18.95,20.616667
2006-01-08,14,14,130,733,19.233334,20.9
2006-01-09,-1,-8,124,733,18.983334,20.533333
2006-01-10,-4,16,142,733,18.933332,20.933332
2006-01-11,63,29,112,733,20.05,21.15
2006-01-12,4,3,114,733,19.066668,20.716667
2006-01-15,-1,5,113,733,18.983334,20.75
2006-01-16,0,-11,122,733,19,20.483334
2006-01-17,1,7,121,733,19.016666,20.783333
2006-01-18,122,100,116,733,21.033333,22.333334
2006-01-19,-1,-10,127,733,18.983334,20.5
2006-01-20,16,85,197,733,19.266666,22.083334
2006-01-22,-2,13,129,733,18.966667,20.883333
2006-01-23,7,17,137,733,19.116667,20.95
2006-01-24,48,31,114,733,19.8,21.183332
2006-01-25,26,-3,109,733,19.433332,20.616667
2006-01-26,22,0,108,733,19.366667,20.666666
2006-01-27,-2,-17,112,733,18.966667,20.383333
2006-01-29,51,35,121,733,19.85,21.25
2006-01-30,24,19,116,733,19.4,20.983334
2006-01-31,52,31,116,733,19.866667,21.183332
2006-01-07,-4,-16,64,403,14.683333,15.983334
2006-01-14,-5,-9,58,403,14.666667,16.1
2006-01-21,-4,-11,59,403,14.683333,16.066668
2006-01-28,16,8,61,403,15.016666,16.383333
2006-01-01,-9,-7,101,733,16.85,20.033333
2006-01-02,168,181,116,733,19.8,23.166666
2006-01-03,92,192,95,733,18.533333,23.35
2006-01-04,-4,-2,103,733,16.933332,20.116667
2006-01-05,9,-4,97,733,17.15,20.083334
2006-01-06,-4,-14,103,733,16.933332,19.916666
2006-01-07,-7,-28,94,733,16.883333,19.683332
2006-01-08,13,-3,93,733,17.216667,20.1
2006-01-09,-5,-10,98,733,16.916666,19.983334
2006-01-10,-3,-16,93,733,16.95,19.883333
2006-01-11,49,88,120,733,17.816668,21.616667
2006-01-12,6,1,102,733,17.1,20.166666
2006-01-13,206,267,128,733,20.433332,0.6
2006-01-14,-1,-8,100,733,16.983334,20.016666
2006-01-15,-2,0,105,733,16.966667,20.15
2006-01-16,-1,1,101,733,16.983334,20.166666
2006-01-17,-3,-7,102,733,16.95,20.033333
2006-01-18,58,92,100,733,17.966667,21.683332
2006-01-19,-2,9,106,733,16.966667,20.3
2006-01-20,23,44,100,733,17.383333,20.883333
2006-01-21,-2,-19,91,733,16.966667,19.833334
2006-01-22,20,22,91,733,17.333334,20.516666
2006-01-23,-5,0,112,733,16.916666,20.15
2006-01-24,-2,-26,90,733,16.966667,19.716667
2006-01-25,28,36,102,733,17.466667,20.75
2006-01-26,-4,0,112,733,16.933332,20.15
2006-01-27,-3,1,113,733,16.95,20.166666
2006-01-28,-5,-14,88,733,16.916666,19.916666
2006-01-29,-4,91,94,733,16.933332,21.666666
2006-01-30,10,3,98,733,17.166666,20.2
2006-01-31,0,76,103,733,17,21.416666
2006-01-01,6,-7,174,1437,11.75,15.866667
2006-01-02,145,156,174,1437,14.066667,18.583334
2006-01-03,32,12,159,1437,12.183333,16.183332
2006-01-04,17,12,178,1437,11.933333,16.183332
2006-01-05,0,12,195,1437,11.65,16.183332
2006-01-06,-5,4,196,1437,11.566667,16.05
2006-01-08,0,-23,157,1437,11.65,15.6
2006-01-09,16,4,175,1437,11.916667,16.05
2006-01-10,8,0,178,1437,11.783334,15.983334
2006-01-11,2,54,183,1437,11.683333,16.883333
2006-01-12,2,9,184,1437,11.683333,16.133333
2006-01-13,19,30,193,1437,11.966666,16.483334
2006-01-15,8,-20,153,1437,11.783334,15.65
2006-01-16,-2,-22,164,1437,11.616667,15.616667
2006-01-17,-7,7,198,1437,11.533334,16.1
2006-01-18,23,4,166,1437,12.033334,16.05
2006-01-19,10,-14,159,1437,11.816667,15.75
2006-01-20,6,-4,159,1437,11.75,15.916667
2006-01-22,22,9,167,1437,12.016666,16.133333
2006-01-23,1,-2,167,1437,11.666667,15.95
2006-01-24,7,1,177,1437,11.766666,16
2006-01-25,0,-2,173,1437,11.65,15.95
2006-01-26,0,-10,173,1437,11.65,15.816667
2006-01-27,0,-13,173,1437,11.65,15.766666
2006-01-29,12,7,180,1437,11.85,16.1
2006-01-30,-3,-2,188,1437,11.6,15.95
2006-01-31,0,3,172,1437,11.65,16.033333
2006-01-01,-3,31,197,1188,16.133333,17.85
2006-01-02,-2,1,171,1188,16.15,17.35
2006-01-03,62,63,172,1188,17.216667,18.383333
2006-01-04,-5,-4,167,1188,16.1,17.266666
2006-01-05,-2,-14,155,1188,16.15,17.1
2006-01-06,5,-10,154,1188,16.266666,17.166666
2006-01-07,-3,-11,167,1188,16.133333,17.15
2006-01-08,-6,0,170,1188,16.083334,17.333334
2006-01-09,0,-1,167,1188,16.183332,17.316668
2006-01-10,-7,-12,164,1188,16.066668,17.133333
2006-01-11,-7,-11,161,1188,16.066668,17.15
2006-01-12,-5,-12,166,1188,16.1,17.133333
2006-01-13,-3,-14,162,1188,16.133333,17.1
2006-01-14,-6,-12,165,1188,16.083334,17.133333
2006-01-15,-3,5,181,1188,16.133333,17.416666
2006-01-16,-6,-5,166,1188,16.083334,17.25
2006-01-17,-6,-7,166,1188,16.083334,17.216667
2006-01-18,2,11,181,1188,16.216667,17.516666
2006-01-19,-5,1,180,1188,16.1,17.35
2006-01-20,-4,8,178,1188,16.116667,17.466667
2006-01-21,-4,-4,168,1188,16.116667,17.266666
2006-01-22,48,68,178,1188,16.983334,18.466667
2006-01-23,-4,-1,171,1188,16.116667,17.316668
2006-01-24,-4,-7,164,1188,16.116667,17.216667
2006-01-25,-8,-14,166,1188,16.05,17.1
2006-01-26,-5,-19,158,1188,16.1,17.016666
2006-01-27,-5,1,175,1188,16.1,17.35
2006-01-28,-3,4,165,1188,16.133333,17.4
2006-01-29,-4,-4,168,1188,16.116667,17.266666
2006-01-30,-8,-12,164,1188,16.05,17.133333
2006-01-31,-6,-13,165,1188,16.083334,17.116667
2006-01-01,28,32,125,733,20.466667,22.1
2006-01-02,204,176,105,733,23.4,0.5
2006-01-04,-3,-12,122,733,19.95,21.366667
2006-01-05,-10,-33,118,733,19.833334,21.016666
2006-01-06,-1,0,109,733,19.983334,21.566668
2006-01-08,-6,2,130,733,19.9,21.6
2006-01-10,-3,18,136,733,19.95,21.866667
2006-01-11,70,47,113,733,21.166666,22.35
2006-01-12,-5,-16,110,733,19.916666,21.3
2006-01-13,249,210,100,733,0.15,1.0666667
2006-01-15,-6,-25,115,733,19.9,21.15
2006-01-16,-3,11,132,733,19.95,21.75
2006-01-17,-1,-11,114,733,19.983334,21.383333
2006-01-19,8,-5,125,733,20.133333,21.483334
2006-01-22,-4,4,127,733,19.933332,21.633333
2006-01-23,-5,0,123,733,19.916666,21.566668
2006-01-24,-10,-2,114,733,19.833334,21.533333
2006-01-25,40,15,111,733,20.666666,21.816668
2006-01-26,55,35,110,733,20.916666,22.15
2006-01-27,-5,-24,113,733,19.916666,21.166666
2006-01-29,69,47,116,733,21.15,22.35
2006-01-30,30,24,106,733,20.5,21.966667
2006-01-31,58,40,120,733,20.966667,22.233334
2006-01-01,0,-14,93,733,16,18.95
2006-01-02,171,198,119,733,18.85,22.483334
2006-01-04,14,6,98,733,16.233334,19.283333
2006-01-05,0,3,97,733,16,19.233334
2006-01-06,-4,4,106,733,15.933333,19.25
2006-01-07,13,-10,94,733,16.216667,19.016666
2006-01-08,2,-7,93,733,16.033333,19.066668
2006-01-09,-5,-7,102,733,15.916667,19.066668
2006-01-10,-2,14,104,733,15.966666,19.416666
2006-01-11,18,71,114,733,16.3,20.366667
2006-01-12,-10,-2,111,733,15.833333,19.15
2006-01-13,160,205,136,733,18.666666,22.6
2006-01-14,-3,-14,102,733,15.95,18.95
2006-01-15,-2,-9,98,733,15.966666,19.033333
2006-01-16,0,7,104,733,16,19.3
2006-01-17,-4,-7,104,733,15.933333,19.066668
2006-01-19,-4,15,97,733,15.933333,19.433332
2006-01-20,26,42,95,733,16.433332,19.883333
2006-01-21,-3,13,87,733,15.95,19.4
2006-01-22,0,-14,93,733,16,18.95
2006-01-23,-1,-3,109,733,15.983334,19.133333
2006-01-24,-1,-13,98,733,15.983334,18.966667
2006-01-25,41,45,106,733,16.683332,19.933332
2006-01-26,0,18,116,733,16,19.483334
2006-01-27,0,3,110,733,16,19.233334
2006-01-28,-3,8,89,733,15.95,19.316668
2006-01-29,35,70,116,733,16.583334,20.35
2006-01-30,56,45,100,733,16.933332,19.933332
2006-01-31,45,70,103,733,16.75,20.35
2006-01-02,2,1,169,1205,7.9166665,9.05
2006-01-03,9,12,170,1205,8.033334,9.233334
2006-01-04,-2,-2,170,1205,7.85,9
2006-01-05,-3,7,174,1205,7.8333335,9.15
2006-01-06,14,-3,153,1205,8.116667,8.983334
2006-01-07,-1,-10,162,1205,7.866667,8.866667
2006-01-09,-5,-8,162,1205,7.8,8.9
2006-01-10,16,13,160,1205,8.15,9.25
2006-01-11,-1,-4,165,1205,7.866667,8.966666
2006-01-12,26,23,166,1205,8.316667,9.416667
2006-01-13,-7,-7,162,1205,7.766667,8.916667
2006-01-14,-4,1,170,1205,7.8166666,9.05
2006-01-16,2,-3,165,1205,7.9166665,8.983334
2006-01-17,9,1,163,1205,8.033334,9.05
2006-01-18,-1,11,176,1205,7.866667,9.216666
2006-01-19,-6,7,185,1205,7.7833333,9.15
2006-01-20,6,32,195,1205,7.983333,9.566667
2006-01-21,5,3,167,1205,7.9666667,9.083333
2006-01-23,-2,-8,167,1205,7.85,8.9
2006-01-24,0,11,165,1205,7.883333,9.216666
2006-01-25,-5,-10,163,1205,7.8,8.866667
2006-01-26,-4,-8,171,1205,7.8166666,8.9
2006-01-27,-1,2,173,1205,7.866667,9.066667
2006-01-28,-5,-3,167,1205,7.8,8.983334
2006-01-30,30,24,163,1205,8.383333,9.433333
2006-01-31,-2,-7,165,1205,7.85,8.916667
2006-01-01,4,-10,91,733,15.566667,18.516666
2006-01-02,181,178,102,733,18.516666,21.65
2006-01-03,91,117,100,733,17.016666,20.633333
2006-01-04,3,-16,98,733,15.55,18.416666
2006-01-05,-2,-1,101,733,15.466666,18.666666
2006-01-06,-2,12,107,733,15.466666,18.883333
2006-01-08,-5,-11,93,733,15.416667,18.5
2006-01-10,86,92,99,733,16.933332,20.216667
2006-01-11,38,124,126,733,16.133333,20.75
2006-01-12,-2,-10,107,733,15.466666,18.516666
2006-01-13,162,241,157,733,18.2,22.7
2006-01-15,-3,13,104,733,15.45,18.9
2006-01-16,-2,-7,104,733,15.466666,18.566668
2006-01-17,-4,-26,91,733,15.433333,18.25
2006-01-18,71,95,94,733,16.683332,20.266666
2006-01-19,-7,16,98,733,15.383333,18.95
2006-01-20,1,37,101,733,15.516666,19.3
2006-01-22,-3,-14,87,733,15.45,18.45
2006-01-23,-2,7,98,733,15.466666,18.8
2006-01-24,-3,-19,90,733,15.45,18.366667
2006-01-25,23,48,96,733,15.883333,19.483334
2006-01-26,-1,15,110,733,15.483334,18.933332
2006-01-27,-2,2,113,733,15.466666,18.716667
2006-01-29,21,69,107,733,15.85,19.833334
2006-01-30,22,35,98,733,15.866667,19.266666
2006-01-31,60,86,103,733,16.5,20.116667
2006-01-01,-4,-6,127,733,21.183332,22.6
2006-01-02,159,152,105,733,23.9,1.2333333
2006-01-03,154,140,108,733,23.816668,1.0333333
2006-01-04,1,-18,113,733,21.266666,22.4
2006-01-05,-7,-30,110,733,21.133333,22.2
2006-01-06,-2,-22,112,733,21.216667,22.333334
2006-01-08,-10,-7,125,733,21.083334,22.583334
2006-01-09,-8,-6,124,733,21.116667,22.6
2006-01-10,-12,-13,118,733,21.05,22.483334
2006-01-11,49,53,119,733,22.066668,23.583334
2006-01-12,18,0,110,733,21.55,22.7
2006-01-13,245,221,102,733,1.3333334,2.3833334
2006-01-15,71,67,114,733,22.433332,23.816668
2006-01-16,-8,-18,120,733,21.116667,22.4
2006-01-17,0,-8,114,733,21.25,22.566668
2006-01-18,74,69,122,733,22.483334,23.85
2006-01-19,26,12,120,733,21.683332,22.9
2006-01-22,-6,-11,123,733,21.15,22.516666
2006-01-23,5,20,118,733,21.333334,23.033333
2006-01-24,-7,-26,112,733,21.133333,22.266666
2006-01-25,5,-4,107,733,21.333334,22.633333
2006-01-26,-6,-20,112,733,21.15,22.366667
2006-01-27,-6,-17,113,733,21.15,22.416666
2006-01-29,64,50,115,733,22.316668,23.533333
2006-01-30,-8,-14,111,733,21.116667,22.466667
2006-01-31,41,44,121,733,21.933332,23.433332
2006-01-01,-1,-7,118,888,10.6,13.883333
2006-01-02,173,173,121,888,13.5,16.883333
2006-01-03,23,35,105,888,11,14.583333
2006-01-04,55,46,115,888,11.533334,14.766666
2006-01-05,-4,-4,122,888,10.55,13.933333
2006-01-06,-2,2,126,888,10.583333,14.033334
2006-01-08,0,-18,104,888,10.616667,13.7
2006-01-09,-1,-9,115,888,10.6,13.85
2006-01-10,-3,-4,122,888,10.566667,13.933333
2006-01-11,83,72,113,888,12,15.2
2006-01-12,-1,-3,117,888,10.6,13.95
2006-01-13,-3,107,122,888,10.566667,15.783334
2006-01-15,-3,-15,105,888,10.566667,13.75
2006-01-16,0,8,112,888,10.616667,14.133333
2006-01-17,51,47,124,888,11.466666,14.783334
2006-01-18,-2,-17,109,888,10.583333,13.716666
2006-01-19,-1,10,103,888,10.6,14.166667
2006-01-20,1,6,105,888,10.633333,14.1
2006-01-22,-5,-25,104,888,10.533334,13.583333
2006-01-23,1,-8,116,888,10.633333,13.866667
2006-01-24,-3,-7,121,888,10.566667,13.883333
2006-01-25,-5,5,112,888,10.533334,14.083333
2006-01-26,-5,3,122,888,10.533334,14.05
2006-01-27,0,13,116,888,10.616667,14.216666
2006-01-29,-6,-5,117,888,10.516666,13.916667
2006-01-30,-3,0,130,888,10.566667,14
2006-01-31,-2,-16,106,888,10.583333,13.733334
2006-01-01,-2,-25,94,733,14.966666,17.766666
2006-01-02,168,184,116,733,17.8,21.25
2006-01-04,41,25,100,733,15.683333,18.6
2006-01-05,-3,-17,102,733,14.95,17.9
2006-01-06,-3,-13,107,733,14.95,17.966667
2006-01-07,-4,-26,97,733,14.933333,17.75
2006-01-08,-6,-15,91,733,14.9,17.933332
2006-01-09,-5,-16,105,733,14.916667,17.916666
2006-01-10,-5,-19,99,733,14.916667,17.866667
2006-01-11,47,60,104,733,15.783334,19.183332
2006-01-12,-5,5,114,733,14.916667,18.266666
2006-01-13,203,261,156,733,18.383333,22.533333
2006-01-14,-5,-17,101,733,14.916667,17.9
2006-01-15,-5,-12,96,733,14.916667,17.983334
